id,title,type,genres,averageRating,numVotes,releaseYear
tt1961175,American Assassin,movie,"Action, Thriller",6.2,96140.0,2017.0
tt1961675,Inside,movie,Drama,7.1,11164.0,2012.0
tt19623228,Godland,movie,Drama,7.1,8589.0,2022.0
tt19623240,Winnie-the-Pooh: Blood and Honey,movie,Horror,2.9,33829.0,2023.0
tt19637052,Love Lies Bleeding,movie,"Action, Adventure, Crime",6.6,56870.0,2024.0
tt19637852,Halftime,movie,"Biography, Documentary, Music",6.6,5904.0,2022.0
tt1964418,Tomorrowland,movie,"Action, Adventure, Family",6.4,195555.0,2015.0
tt1964624,In the House,movie,"Drama, Mystery, Thriller",7.3,35172.0,2012.0
tt1965065,Save the Date,movie,"Comedy, Romance",5.7,7221.0,2012.0
tt1965272,Velayudham,movie,Action,6.1,13143.0,2011.0
tt19652910,EO,movie,Drama,6.7,16016.0,2022.0
tt1965308,Interreflections,movie,"Documentary, Drama, Fantasy",5.7,10473.0,2020.0
tt19653180,Leila's Brothers,movie,Drama,7.9,16587.0,2022.0
tt1966359,Father Figures,movie,"Comedy, Drama",5.5,22961.0,2017.0
tt1966566,Stalingrad,movie,"Action, Drama, War",5.7,18069.0,2013.0
tt1966604,The Imposter,movie,"Biography, Crime, Documentary",7.4,51734.0,2012.0
tt1967545,Labor Day,movie,"Drama, Romance, Thriller",6.9,54317.0,2013.0
tt1967614,The Comedian,movie,"Comedy, Drama, Romance",5.8,8360.0,2016.0
tt1969062,Infinitely Polar Bear,movie,"Comedy, Drama, Romance",6.9,17351.0,2014.0
tt19704638,Our Father,movie,"Crime, Documentary",6.6,15241.0,2022.0
tt19712072,Chengiz,movie,"Action, Crime, Thriller",7.6,6086.0,2023.0
tt19713090,The Killer,movie,"Action, Crime, Thriller",6.7,5288.0,2022.0
tt1971325,Automata,movie,"Action, Drama, Sci-Fi",6.0,60563.0,2014.0
tt1971352,Compliance,movie,"Crime, Drama, Thriller",6.4,39365.0,2012.0
tt19719836,Return to Seoul,movie,Drama,6.9,9799.0,2022.0
tt19719976,Joyland,movie,"Comedy, Crime, Drama",7.6,7375.0,2022.0
tt19724142,Hellhole,movie,"Horror, Mystery",5.8,8857.0,2022.0
tt1972571,A Most Wanted Man,movie,"Crime, Drama, Thriller",6.7,82479.0,2014.0
tt1972591,King Arthur: Legend of the Sword,movie,"Action, Adventure, Drama",6.7,240068.0,2017.0
tt1972663,Into the Abyss,movie,"Crime, Documentary, Drama",7.3,17687.0,2011.0
tt1972779,The Best of Me,movie,"Drama, Romance",6.7,79356.0,2014.0
tt1974419,The Neon Demon,movie,"Horror, Thriller",6.1,107544.0,2016.0
tt1974420,Rules Don't Apply,movie,"Comedy, Drama, Romance",5.7,11985.0,2016.0
